Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG,npxG,xA,xG/90,xA/90,xG+xA/90,npxG/90,npxG+xA/90,Matches,League
387,GermÃ¡n Pezzella,ar ARG,DF,Fiorentina,28,1991,22,22,1887.0,2.0,0.0,0.0,0.0,9.0,0.0,0.1,0.0,0.1,0.1,0.1,1.9,1.9,0.3,0.09,0.02,0.1,0.09,0.10,Matches,serieA
388,Giuseppe Pezzella,it ITA,DF,Parma,21,1997,14,5,579.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,serieA
389,Giuseppe Pezzella,it ITA,DF,Udinese,21,1997,1,1,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,serieA
390,Krzysztof PiÄtek,pl POL,FW,Milan,24,1995,18,14,1185.0,4.0,0.0,3.0,3.0,1.0,0.0,0.3,0.0,0.3,0.08,0.08,6.2,3.9,0.9,0.47,0.07,0.54,0.3,0.37,Matches,serieA
391,Andrea Pinamonti,it ITA,FW,Genoa,20,1999,19,15,1396.0,2.0,1.0,0.0,0.0,1.0,0.0,0.13,0.06,0.19,0.13,0.19,3.6,3.6,0.6,0.23,0.04,0.27,0.23,0.27,Matches,serieA
392,Simone Pinna,it ITA,DF,Cagliari,21,1997,1,1,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.13,0.13,0.0,0.13,Matches,serieA
393,Fabio Pisacane,it ITA,DF,Cagliari,33,1986,21,21,1853.0,1.0,0.0,0.0,0.0,6.0,1.0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches,serieA
394,Miralem PjaniÄ,ba BIH,MF,Juventus,29,1990,22,20,1737.0,3.0,2.0,0.0,0.0,7.0,0.0,0.16,0.1,0.26,0.16,0.26,0.8,0.8,1.7,0.04,0.09,0.13,0.04,0.13,Matches,serieA
395,Andrea Poli,it ITA,MF,Bologna,29,1989,23,20,1728.0,2.0,0.0,0.0,0.0,5.0,0.0,0.1,0.0,0.1,0.1,0.1,2.1,2.1,1.0,0.11,0.05,0.16,0.11,0.16,Matches,serieA
396,Matteo Politano,it ITA,FW,Napoli,25,1993,5,3,269.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,0.13,0.24,0.37,0.13,0.37,Matches,serieA
397,Matteo Politano,it ITA,FW,Inter,25,1993,11,2,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,0.32,0.25,0.57,0.32,0.57,Matches,serieA
398,Erick Pulgar,cl CHI,MF,Fiorentina,25,1994,24,23,2082.0,4.0,3.0,4.0,4.0,7.0,0.0,0.17,0.13,0.3,0.0,0.13,4.2,1.2,4.9,0.18,0.21,0.39,0.05,0.26,Matches,serieA
399,Ignacio Pussetto,ar ARG,"FW,DF",Udinese,23,1995,12,2,334.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.27,0.27,0.7,0.7,0.8,0.18,0.21,0.38,0.18,0.38,Matches,serieA
400,Fabio Quagliarella,it ITA,FW,Sampdoria,36,1983,20,20,1726.0,7.0,2.0,4.0,5.0,2.0,0.0,0.37,0.1,0.47,0.16,0.26,10.0,6.2,2.2,0.52,0.12,0.64,0.33,0.44,Matches,serieA
401,Adrien Rabiot,fr FRA,MF,Juventus,24,1995,17,11,1105.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.04,0.03,0.07,0.04,0.07,Matches,serieA
402,Ivan RadovanoviÄ,rs SRB,MF,Genoa,30,1988,19,15,1316.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07,0.8,0.8,0.6,0.06,0.04,0.1,0.06,0.10,Matches,serieA
403,IonuÈ Radu,ro ROU,GK,Genoa,22,1997,17,17,1530.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches,serieA
404,Ètefan Radu,ro ROU,DF,Lazio,32,1986,22,22,1869.0,1.0,0.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05,0.2,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches,serieA
405,Rafael,br BRA,GK,Cagliari,37,1982,6,5,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
406,Daniele Ragatzu,it ITA,MF,Cagliari,27,1991,4,0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,2.43,2.43,2.43,0.1,0.1,0.2,0.16,0.37,0.53,0.16,0.53,Matches,serieA
407,GastÃ³n RamÃ­rez,uy URU,"MF,FW",Sampdoria,28,1990,15,12,893.0,5.0,1.0,1.0,1.0,5.0,0.0,0.5,0.1,0.6,0.4,0.5,3.2,2.5,1.6,0.32,0.16,0.48,0.25,0.40,Matches,serieA
408,Aaron Ramsey,wal WAL,MF,Juventus,28,1990,14,8,708.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,2.1,2.1,1.3,0.27,0.16,0.43,0.27,0.43,Matches,serieA
409,Luca Ranieri,it ITA,DF,Fiorentina,20,1999,3,2,231.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.03,0.31,0.34,0.03,0.34,Matches,serieA
410,Andrea Ranocchia,it ITA,DF,Inter,31,1988,2,2,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,serieA
411,Giacomo Raspadori,it ITA,"FW,MF",Sassuolo,19,2000,4,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.72,0.09,0.81,0.72,0.81,Matches,serieA
412,Ante RebiÄ,hr CRO,"FW,MF",Milan,25,1993,14,5,607.0,6.0,0.0,0.0,0.0,2.0,0.0,0.89,0.0,0.89,0.89,0.89,3.1,3.1,0.9,0.46,0.13,0.59,0.46,0.59,Matches,serieA
413,Arkadiusz Reca,pl POL,DF,SPAL,24,1995,17,17,1476.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,1.8,1.8,1.5,0.11,0.09,0.2,0.11,0.20,Matches,serieA
414,Vasco Regini,it ITA,DF,Sampdoria,28,1990,3,2,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,serieA
415,Pepe Reina,es ESP,GK,Milan,36,1982,2,1,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
416,Franck RibÃ©ry,fr FRA,FW,Fiorentina,36,1983,11,9,713.0,2.0,2.0,0.0,0.0,1.0,0.0,0.25,0.25,0.5,0.25,0.5,2.3,2.3,1.7,0.28,0.22,0.5,0.28,0.50,Matches,serieA
417,Davide Riccardi,it ITA,DF,Lecce,23,1996,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
418,Emiliano Rigoni,ar ARG,"MF,FW",Sampdoria,26,1993,8,4,430.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,1.2,1.2,0.8,0.24,0.16,0.4,0.24,0.40,Matches,serieA
419,TomÃ¡s RincÃ³n,ve VEN,MF,Torino,31,1988,21,21,1836.0,1.0,2.0,0.0,0.0,7.0,0.0,0.05,0.1,0.15,0.05,0.15,0.7,0.7,1.1,0.03,0.05,0.09,0.03,0.09,Matches,serieA
420,Andrea Rispoli,it ITA,DF,Lecce,30,1988,20,15,1356.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,0.05,0.07,0.12,0.05,0.12,Matches,serieA
421,Ricardo RodrÃ­guez,ch SUI,DF,Milan,26,1992,5,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.04,0.04,0.01,0.04,Matches,serieA
422,Marko Rog,hr CRO,MF,Cagliari,24,1995,18,16,1343.0,1.0,0.0,0.0,0.0,6.0,0.0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,1.0,0.1,0.06,0.17,0.1,0.17,Matches,serieA
423,RogÃ©rio,br BRA,DF,Sassuolo,21,1998,4,3,264.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.34,0.34,0.0,0.34,0.0,0.0,0.2,0.0,0.06,0.06,0.0,0.06,Matches,serieA
424,Filippo Romagna,it ITA,DF,Sassuolo,22,1997,17,15,1404.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches,serieA
425,Alessio Romagnoli,it ITA,DF,Milan,24,1995,25,25,2250.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.5,0.05,0.02,0.07,0.05,0.07,Matches,serieA
426,Cristian Romero,ar ARG,DF,Genoa,21,1998,20,20,1780.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.05,0.05,-0.05,0.0,2.0,1.2,0.4,0.1,0.02,0.12,0.06,0.08,Matches,serieA
427,RÃ´mulo,it ITA,MF,Brescia,32,1987,20,19,1684.0,1.0,3.0,0.0,0.0,3.0,0.0,0.05,0.16,0.21,0.05,0.21,2.1,2.1,1.2,0.11,0.07,0.18,0.11,0.18,Matches,serieA
428,RÃ´mulo,it ITA,DF,Genoa,32,1987,1,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
429,Cristiano Ronaldo,pt POR,FW,Juventus,34,1985,21,21,1855.0,21.0,2.0,7.0,7.0,1.0,0.0,1.02,0.1,1.12,0.68,0.78,15.7,10.3,3.1,0.76,0.15,0.91,0.5,0.65,Matches,serieA
430,Marten de Roon,nl NED,MF,Atalanta,28,1991,21,18,1647.0,1.0,4.0,0.0,0.0,10.0,0.0,0.05,0.22,0.27,0.05,0.27,1.7,1.7,1.8,0.09,0.1,0.19,0.09,0.19,Matches,serieA
431,Luca Rossettini,it ITA,DF,Lecce,34,1985,24,24,2127.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,1.1,0.01,0.05,0.05,0.01,0.05,Matches,serieA
432,NicolÃ² Rovella,it ITA,MF,Genoa,17,2001,1,0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,serieA
433,Amir Rrahmani,xk KVX,DF,Hellas Verona,25,1994,24,24,2149.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.5,0.1,0.02,0.12,0.1,0.12,Matches,serieA
434,Daniele Rugani,it ITA,DF,Juventus,25,1994,3,3,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.09,0.0,0.09,0.09,0.09,Matches,serieA
435,MÃ¡rio Rui,pt POR,DF,Napoli,28,1991,15,13,1206.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.07,0.07,0.0,0.07,0.5,0.5,2.4,0.04,0.18,0.22,0.04,0.22,Matches,serieA
436,FabiÃ¡n Ruiz PeÃ±a,es ESP,MF,Napoli,23,1996,22,21,1900.0,2.0,2.0,0.0,0.0,2.0,0.0,0.09,0.09,0.19,0.09,0.19,2.0,2.0,2.1,0.09,0.1,0.19,0.09,0.19,Matches,serieA
437,Stefano Sabelli,it ITA,DF,Brescia,26,1993,25,25,2250.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,2.4,0.02,0.1,0.11,0.02,0.11,Matches,serieA
438,Alexis Saelemaekers,be BEL,"DF,FW",Milan,20,1999,2,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.26,0.42,0.16,0.42,Matches,serieA
439,Jacopo Sala,it ITA,DF,SPAL,27,1991,8,3,374.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.07,0.02,0.09,0.07,0.09,Matches,serieA
440,Eddy Salcedo,it ITA,FW,Hellas Verona,17,2001,9,5,452.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.6,0.6,1.8,0.13,0.36,0.49,0.13,0.49,Matches,serieA
441,Antonio Sanabria,py PAR,FW,Genoa,23,1996,15,10,892.0,3.0,1.0,0.0,0.0,2.0,0.0,0.3,0.1,0.4,0.3,0.4,2.3,2.3,0.3,0.24,0.03,0.27,0.24,0.27,Matches,serieA
442,Alexis SÃ¡nchez,cl CHI,FW,Inter,30,1988,8,2,185.0,1.0,1.0,0.0,0.0,2.0,1.0,0.49,0.49,0.97,0.49,0.97,1.1,1.1,0.4,0.56,0.2,0.76,0.56,0.76,Matches,serieA
443,Alex Sandro,br BRA,DF,Juventus,28,1991,21,21,1813.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,2.1,0.02,0.1,0.12,0.02,0.12,Matches,serieA
444,Nicola Sansone,it ITA,"FW,MF",Bologna,27,1991,22,20,1676.0,4.0,3.0,3.0,4.0,5.0,0.0,0.21,0.16,0.38,0.05,0.21,7.8,4.8,2.9,0.42,0.16,0.57,0.26,0.41,Matches,serieA
445,Federico Santander,py PAR,FW,Bologna,28,1991,20,4,597.0,1.0,0.0,1.0,1.0,5.0,0.0,0.15,0.0,0.15,0.0,0.0,2.6,1.8,0.9,0.39,0.13,0.52,0.28,0.41,Matches,serieA
446,Davide Santon,it ITA,DF,Roma,28,1991,13,7,575.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches,serieA
447,Samir Santos,br BRA,DF,Udinese,24,1994,10,10,900.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.03,0.03,0.06,0.03,0.06,Matches,serieA
448,Riccardo Saponara,it ITA,"MF,FW",Genoa,27,1991,5,2,168.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.15,0.05,0.2,0.15,0.20,Matches,serieA
449,Riccardo Saponara,it ITA,MF,Lecce,27,1991,2,2,162.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,1.11,0.2,0.2,0.9,0.14,0.53,0.66,0.14,0.66,Matches,serieA
450,Lasse SchÃ¶ne,dk DEN,MF,Genoa,33,1986,21,20,1666.0,1.0,1.0,0.0,1.0,4.0,0.0,0.05,0.05,0.11,0.05,0.11,1.7,0.9,2.0,0.09,0.11,0.2,0.05,0.16,Matches,serieA
451,Jerdy Schouten,nl NED,MF,Bologna,22,1997,13,9,712.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.02,0.04,0.06,0.02,0.06,Matches,serieA
452,Matteo Scozzarella,it ITA,MF,Parma,31,1988,11,9,742.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.36,0.36,0.0,0.36,0.1,0.1,1.3,0.01,0.16,0.17,0.01,0.17,Matches,serieA
453,Ken Sema,se SWE,DF,Udinese,25,1993,21,20,1649.0,2.0,0.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,0.3,0.3,2.1,0.02,0.12,0.14,0.02,0.14,Matches,serieA
454,Alessandro Semprini,it ITA,MF,Brescia,21,1998,1,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
455,Stefano Sensi,it ITA,"MF,FW",Inter,23,1995,12,9,727.0,3.0,2.0,0.0,0.0,2.0,0.0,0.37,0.25,0.62,0.37,0.62,1.7,1.7,1.1,0.21,0.13,0.35,0.21,0.35,Matches,serieA
456,Luigi Sepe,it ITA,GK,Parma,28,1991,21,21,1890.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
457,Yevhen Shakhov,ua UKR,"MF,FW",Lecce,28,1990,15,6,700.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.26,0.26,0.0,0.26,0.6,0.6,2.0,0.08,0.25,0.33,0.08,0.33,Matches,serieA
458,Luca Siligardi,it ITA,"FW,MF",Parma,31,1988,4,2,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.0,0.03,0.03,0.03,Matches,serieA
459,AndrÃ© Silva,pt POR,FW,Milan,23,1995,1,1,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.49,0.0,0.49,0.49,0.49,Matches,serieA
460,Marco Silvestri,it ITA,GK,Hellas Verona,28,1991,24,24,2160.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
461,Giovanni Simeone,ar ARG,FW,Cagliari,24,1995,23,22,1822.0,6.0,3.0,0.0,0.0,3.0,0.0,0.3,0.15,0.44,0.3,0.44,7.2,7.2,1.8,0.36,0.09,0.44,0.36,0.44,Matches,serieA
462,Salvatore Sirigu,it ITA,GK,Torino,32,1987,25,25,2250.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
463,Åukasz Skorupski,pl POL,GK,Bologna,28,1991,25,25,2250.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
464,Andreas Skov Olsen,dk DEN,"FW,MF",Bologna,19,1999,19,4,506.0,1.0,0.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,1.5,1.5,0.3,0.27,0.05,0.32,0.27,0.32,Matches,serieA
465,Simon Skrabb,fi FIN,MF,Brescia,24,1995,3,0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.83,0.93,0.1,0.93,Matches,serieA
466,Milan Å kriniar,sk SVK,DF,Inter,24,1995,23,23,1997.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.03,0.01,0.04,0.03,0.04,Matches,serieA
467,Chris Smalling,eng ENG,DF,Roma,29,1989,20,20,1800.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.05,0.15,0.1,0.15,1.7,1.7,0.8,0.09,0.04,0.13,0.09,0.13,Matches,serieA
468,Roberto Soriano,it ITA,MF,Bologna,28,1991,18,18,1593.0,3.0,2.0,0.0,0.0,2.0,1.0,0.17,0.11,0.28,0.17,0.28,3.4,3.4,3.2,0.19,0.18,0.37,0.19,0.37,Matches,serieA
469,Riccardo Sottil,it ITA,"FW,DF",Fiorentina,20,1999,12,3,399.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.11,0.08,0.19,0.11,0.19,Matches,serieA
470,Adama Soumaoro,fr FRA,DF,Genoa,27,1992,3,3,270.0,1.0,0.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,0.6,0.6,0.0,0.2,0.0,0.2,0.2,0.20,Matches,serieA
471,Nikolas Å palek,sk SVK,MF,Brescia,22,1997,15,12,927.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.19,0.1,0.19,3.2,3.2,1.4,0.31,0.13,0.44,0.31,0.44,Matches,serieA
472,Leonardo Spinazzola,it ITA,DF,Roma,26,1993,15,10,903.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,1.4,0.02,0.14,0.16,0.02,0.16,Matches,serieA
473,Marco Sportiello,it ITA,GK,Atalanta,27,1992,3,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
474,Mattia Sprocati,it ITA,FW,Parma,26,1992,16,3,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,0.9,0.9,0.2,0.17,0.03,0.2,0.17,0.20,Matches,serieA
475,Mariusz StÄpiÅski,pl POL,FW,Hellas Verona,24,1995,13,5,517.0,2.0,0.0,0.0,0.0,1.0,1.0,0.35,0.0,0.35,0.35,0.35,2.4,2.4,0.0,0.41,0.0,0.42,0.41,0.42,Matches,serieA
476,Thomas Strakosha,al ALB,GK,Lazio,24,1995,26,26,2340.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.0,0.01,Matches,serieA
477,Jens Stryger Larsen,dk DEN,DF,Udinese,28,1991,21,21,1856.0,1.0,2.0,0.0,0.0,2.0,0.0,0.05,0.1,0.15,0.05,0.15,0.8,0.8,1.6,0.04,0.08,0.12,0.04,0.12,Matches,serieA
478,Stefano Sturaro,it ITA,MF,Genoa,26,1993,10,10,865.0,1.0,2.0,0.0,0.0,5.0,0.0,0.1,0.21,0.31,0.1,0.31,1.6,1.6,0.6,0.17,0.06,0.23,0.17,0.23,Matches,serieA
479,Suso,es ESP,"FW,MF",Milan,25,1993,16,15,1361.0,1.0,2.0,0.0,0.0,2.0,0.0,0.07,0.13,0.2,0.07,0.2,1.3,1.3,3.6,0.09,0.24,0.32,0.09,0.32,Matches,serieA
480,Mattias Svanberg,se SWE,MF,Bologna,20,1999,14,7,676.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.27,0.27,0.0,0.27,1.3,1.3,0.8,0.18,0.11,0.29,0.18,0.29,Matches,serieA
481,Wojciech SzczÄsny,pl POL,GK,Juventus,29,1990,18,18,1620.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
482,Andrea Tabanelli,it ITA,MF,Lecce,29,1990,13,11,966.0,1.0,0.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,0.09,0.09,0.9,0.9,0.1,0.08,0.01,0.09,0.08,0.09,Matches,serieA
483,Panagiotis Tachtsidis,gr GRE,MF,Lecce,28,1991,18,17,1418.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,1.1,0.04,0.07,0.11,0.04,0.11,Matches,serieA
484,Adrien Tameze,cm CMR,MF,Atalanta,25,1994,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,Matches,serieA
485,Åukasz Teodorczyk,pl POL,"DF,FW",Udinese,28,1991,7,0,39.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.31,2.31,0.0,2.31,0.5,0.5,0.3,1.16,0.61,1.77,1.16,1.77,Matches,serieA
486,Hidde ter Avest,nl NED,DF,Udinese,22,1997,9,4,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.05,0.09,0.14,0.05,0.14,Matches,serieA
487,Morten Thorsby,no NOR,"MF,DF",Sampdoria,23,1996,13,12,1065.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.9,0.03,0.08,0.11,0.03,0.11,Matches,serieA
488,Jeremy Toljan,de GER,DF,Sassuolo,24,1994,22,20,1822.0,1.0,2.0,0.0,0.0,7.0,0.0,0.05,0.1,0.15,0.05,0.15,0.4,0.4,2.3,0.02,0.11,0.14,0.02,0.14,Matches,serieA
489,Rafael TolÃ³i,br BRA,DF,Atalanta,28,1990,22,20,1830.0,1.0,5.0,0.0,0.0,5.0,0.0,0.05,0.25,0.3,0.05,0.3,1.9,1.9,1.8,0.1,0.09,0.18,0.1,0.18,Matches,serieA
490,Takehiro Tomiyasu,jp JPN,DF,Bologna,20,1998,20,20,1794.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,0.7,0.7,0.9,0.04,0.05,0.08,0.04,0.08,Matches,serieA
491,Nenad TomoviÄ,rs SRB,DF,SPAL,31,1987,19,16,1394.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,0.4,0.03,0.02,0.05,0.03,0.05,Matches,serieA
492,Sandro Tonali,it ITA,MF,Brescia,19,2000,23,23,2041.0,1.0,5.0,0.0,0.0,6.0,0.0,0.04,0.22,0.26,0.04,0.26,0.8,0.8,3.8,0.04,0.17,0.21,0.04,0.21,Matches,serieA
493,Lorenzo Tonelli,it ITA,DF,Sampdoria,29,1990,4,4,342.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.05,0.0,0.05,0.05,0.05,Matches,serieA
494,Ernesto Torregrossa,it ITA,FW,Brescia,27,1992,12,12,894.0,4.0,1.0,1.0,1.0,5.0,0.0,0.4,0.1,0.5,0.3,0.4,3.2,2.5,0.7,0.32,0.07,0.39,0.25,0.32,Matches,serieA
495,Amad TraorÃ©,ci CIV,FW,Atalanta,17,2002,3,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,3.75,3.75,3.75,0.1,0.1,0.0,0.35,0.19,0.54,0.35,0.54,Matches,serieA
496,Luca Tremolada,it ITA,MF,Brescia,27,1991,1,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
497,Alessandro Tripaldelli,it ITA,DF,Sassuolo,20,1999,2,1,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,Matches,serieA
